chap_num,sent_num,token_num,pos_tuple,pos,token_str,term_str
14,8,6,"('me', 'PRP')",PRP,me,me
14,8,7,"('go', 'VB')",VB,go,go
14,8,8,"('to', 'TO')",TO,to,to
14,8,9,"('confession', 'NN')",NN,confession,confession
14,8,10,"(',', ',')",",",",",
14,8,11,"('but', 'CC')",CC,but,but
14,8,12,"('I', 'PRP')",PRP,I,i
14,8,13,"('told', 'VBD')",VBD,told,told
14,8,14,"('her', 'PRP')",PRP,her,her
14,8,15,"('that', 'IN')",IN,that,that
14,8,16,"('not', 'RB')",RB,not,not
14,8,17,"('only', 'RB')",RB,only,only
14,8,18,"('was', 'VBD')",VBD,was,was
14,8,19,"('it', 'PRP')",PRP,it,it
14,8,20,"('impossible', 'JJ')",JJ,impossible,impossible
14,8,21,"('but', 'CC')",CC,but,but
14,8,22,"('it', 'PRP')",PRP,it,it
14,8,23,"('was', 'VBD')",VBD,was,was
14,8,24,"('not', 'RB')",RB,not,not
14,8,25,"('as', 'RB')",RB,as,as
14,8,26,"('interesting', 'JJ')",JJ,interesting,interesting
14,8,27,"('as', 'IN')",IN,as,as
14,8,28,"('it', 'PRP')",PRP,it,it
14,8,29,"('sounded', 'VBD')",VBD,sounded,sounded
14,8,30,"(',', ',')",",",",",
14,8,31,"('and', 'CC')",CC,and,and
14,8,32,"(',', ',')",",",",",
14,8,33,"('besides', 'NNS')",NNS,besides,besides
14,8,34,"(',', ',')",",",",",
14,8,35,"('it', 'PRP')",PRP,it,it
14,8,36,"('would', 'MD')",MD,would,would
14,8,37,"('be', 'VB')",VB,be,be
14,8,38,"('in', 'IN')",IN,in,in
14,8,39,"('a', 'DT')",DT,a,a
14,8,40,"('language', 'NN')",NN,language,language
14,8,41,"('she', 'PRP')",PRP,she,she
14,8,42,"('did', 'VBD')",VBD,did,did
14,8,43,"('not', 'RB')",RB,not,not
14,8,44,"('know', 'VB')",VB,know,know
14,8,45,"('.', '.')",.,.,
14,9,0,"('We', 'PRP')",PRP,We,we
14,9,1,"('met', 'VBD')",VBD,met,met
14,9,2,"('Cohn', 'NNP')",NNP,Cohn,cohn
14,9,3,"('as', 'IN')",IN,as,as
14,9,4,"('we', 'PRP')",PRP,we,we
14,9,5,"('came', 'VBD')",VBD,came,came
14,9,6,"('out', 'IN')",IN,out,out
14,9,7,"('of', 'IN')",IN,of,of
14,9,8,"('church', 'NN')",NN,church,church
14,9,9,"(',', ',')",",",",",
14,9,10,"('and', 'CC')",CC,and,and
14,9,11,"('although', 'IN')",IN,although,although
14,9,12,"('it', 'PRP')",PRP,it,it
14,9,13,"('was', 'VBD')",VBD,was,was
14,9,14,"('obvious', 'JJ')",JJ,obvious,obvious
14,9,15,"('he', 'PRP')",PRP,he,he
14,9,16,"('had', 'VBD')",VBD,had,had
14,9,17,"('followed', 'VBN')",VBN,followed,followed
14,9,18,"('us', 'PRP')",PRP,us,us
14,9,19,"(',', ',')",",",",",
14,9,20,"('yet', 'RB')",RB,yet,yet
14,9,21,"('he', 'PRP')",PRP,he,he
14,9,22,"('was', 'VBD')",VBD,was,was
14,9,23,"('very', 'RB')",RB,very,very
14,9,24,"('pleasant', 'JJ')",JJ,pleasant,pleasant
14,9,25,"('and', 'CC')",CC,and,and
14,9,26,"('nice', 'JJ')",JJ,nice,nice
14,9,27,"(',', ',')",",",",",
14,9,28,"('and', 'CC')",CC,and,and
14,9,29,"('we', 'PRP')",PRP,we,we
14,9,30,"('all', 'DT')",DT,all,all
14,9,31,"('three', 'CD')",CD,three,three
14,9,32,"('went', 'VBD')",VBD,went,went
14,9,33,"('for', 'IN')",IN,for,for
14,9,34,"('a', 'DT')",DT,a,a
14,9,35,"('walk', 'NN')",NN,walk,walk
14,9,36,"('out', 'IN')",IN,out,out
14,9,37,"('to', 'TO')",TO,to,to
14,9,38,"('the', 'DT')",DT,the,the
14,9,39,"('gypsy', 'NN')",NN,gypsy,gypsy
14,9,40,"('camp', 'NN')",NN,camp,camp
14,9,41,"(',', ',')",",",",",
14,9,42,"('and', 'CC')",CC,and,and
14,9,43,"('Brett', 'NNP')",NNP,Brett,brett
14,9,44,"('had', 'VBD')",VBD,had,had
14,9,45,"('her', 'PRP$')",PRP$,her,her
14,9,46,"('fortune', 'NN')",NN,fortune,fortune
14,9,47,"('told', 'VBD')",VBD,told,told
14,9,48,"('.', '.')",.,.,
14,0,0,"('It', 'PRP')",PRP,It,it
14,0,1,"('was', 'VBD')",VBD,was,was
14,0,2,"('a', 'DT')",DT,a,a
14,0,3,"('good', 'JJ')",JJ,good,good
14,0,4,"('morning', 'NN')",NN,morning,morning
14,0,5,"(',', ',')",",",",",
14,0,6,"('there', 'EX')",EX,there,there
14,0,7,"('were', 'VBD')",VBD,were,were
14,0,8,"('high', 'JJ')",JJ,high,high
14,0,9,"('white', 'JJ')",JJ,white,white
14,0,10,"('clouds', 'NNS')",NNS,clouds,clouds
14,0,11,"('above', 'IN')",IN,above,above
14,0,12,"('the', 'DT')",DT,the,the
14,0,13,"('mountains', 'NNS')",NNS,mountains,mountains
14,0,14,"('.', '.')",.,.,
14,1,0,"('It', 'PRP')",PRP,It,it
14,1,1,"('had', 'VBD')",VBD,had,had
14,1,2,"('rained', 'VBN')",VBN,rained,rained
14,1,3,"('a', 'DT')",DT,a,a
14,1,4,"('little', 'JJ')",JJ,little,little
14,1,5,"('in', 'IN')",IN,in,in
14,1,6,"('the', 'DT')",DT,the,the
14,1,7,"('night', 'NN')",NN,night,night
14,1,8,"('and', 'CC')",CC,and,and
14,1,9,"('it', 'PRP')",PRP,it,it
14,1,10,"('was', 'VBD')",VBD,was,was
14,1,11,"('fresh', 'JJ')",JJ,fresh,fresh
14,1,12,"('and', 'CC')",CC,and,and
14,1,13,"('cool', 'NN')",NN,cool,cool
14,1,14,"('on', 'IN')",IN,on,on
14,1,15,"('the', 'DT')",DT,the,the
14,1,16,"('plateau', 'NN')",NN,plateau,plateau
14,1,17,"(',', ',')",",",",",
14,1,18,"('and', 'CC')",CC,and,and
14,1,19,"('there', 'RB')",RB,there,there
14,1,20,"('was', 'VBD')",VBD,was,was
14,1,21,"('a', 'DT')",DT,a,a
14,1,22,"('wonderful', 'JJ')",JJ,wonderful,wonderful
14,1,23,"('view', 'NN')",NN,view,view
14,1,24,"('.', '.')",.,.,
14,2,0,"('We', 'PRP')",PRP,We,we
14,2,1,"('all', 'DT')",DT,all,all
14,2,2,"('felt', 'VBD')",VBD,felt,felt
14,2,3,"('good', 'JJ')",JJ,good,good
14,2,4,"('and', 'CC')",CC,and,and
14,2,5,"('we', 'PRP')",PRP,we,we
14,2,6,"('felt', 'VBD')",VBD,felt,felt
14,2,7,"('healthy', 'JJ')",JJ,healthy,healthy
14,2,8,"(',', ',')",",",",",
14,2,9,"('and', 'CC')",CC,and,and
14,2,10,"('I', 'PRP')",PRP,I,i
14,2,11,"('felt', 'VBD')",VBD,felt,felt
14,2,12,"('quite', 'RB')",RB,quite,quite
14,2,13,"('friendly', 'JJ')",JJ,friendly,friendly
14,2,14,"('to', 'TO')",TO,to,to
14,2,15,"('Cohn', 'NNP')",NNP,Cohn,cohn
14,2,16,"('.', '.')",.,.,
14,3,0,"('You', 'PRP')",PRP,You,you
14,3,1,"('could', 'MD')",MD,could,could
14,3,2,"('not', 'RB')",RB,not,not
14,3,3,"('be', 'VB')",VB,be,be
14,3,4,"('upset', 'VBN')",VBN,upset,upset
14,3,5,"('about', 'IN')",IN,about,about
14,3,6,"('anything', 'NN')",NN,anything,anything
14,3,7,"('on', 'IN')",IN,on,on
14,3,8,"('a', 'DT')",DT,a,a
14,3,9,"('day', 'NN')",NN,day,day
14,3,10,"('like', 'IN')",IN,like,like
14,3,11,"('that', 'DT')",DT,that,that
14,3,12,"('.', '.')",.,.,
14,0,0,"('That', 'DT')",DT,That,that
14,0,1,"('was', 'VBD')",VBD,was,was
14,0,2,"('the', 'DT')",DT,the,the
14,0,3,"('last', 'JJ')",JJ,last,last
14,0,4,"('day', 'NN')",NN,day,day
14,0,5,"('before', 'IN')",IN,before,before
14,0,6,"('the', 'DT')",DT,the,the
14,0,7,"('fiesta', 'NN')",NN,fiesta,fiesta
14,0,8,"('.', '.')",.,.,
15,0,0,"('At', 'IN')",IN,At,at
15,0,1,"('noon', 'NN')",NN,noon,noon
15,0,2,"('of', 'IN')",IN,of,of
15,0,3,"('Sunday', 'NNP')",NNP,Sunday,sunday
15,0,4,"(',', ',')",",",",",
15,0,5,"('the', 'DT')",DT,the,the
15,0,6,"('6th', 'CD')",CD,6th,6th
15,0,7,"('of', 'IN')",IN,of,of
15,0,8,"('July', 'NNP')",NNP,July,july
15,0,9,"(',', ',')",",",",",
15,0,10,"('the', 'DT')",DT,the,the
15,0,11,"('fiesta', 'NN')",NN,fiesta,fiesta
15,0,12,"('exploded', 'VBD')",VBD,exploded,exploded
15,0,13,"('.', '.')",.,.,
15,1,0,"('There', 'EX')",EX,There,there
15,1,1,"('is', 'VBZ')",VBZ,is,is
15,1,2,"('no', 'DT')",DT,no,no
15,1,3,"('other', 'JJ')",JJ,other,other
15,1,4,"('way', 'NN')",NN,way,way
15,1,5,"('to', 'TO')",TO,to,to
15,1,6,"('describe', 'VB')",VB,describe,describe
15,1,7,"('it', 'PRP')",PRP,it,it
15,1,8,"('.', '.')",.,.,
15,2,0,"('People', 'NNS')",NNS,People,people
15,2,1,"('had', 'VBD')",VBD,had,had
15,2,2,"('been', 'VBN')",VBN,been,been
15,2,3,"('coming', 'VBG')",VBG,coming,coming
15,2,4,"('in', 'IN')",IN,in,in
15,2,5,"('all', 'DT')",DT,all,all
15,2,6,"('day', 'NN')",NN,day,day
15,2,7,"('from', 'IN')",IN,from,from
15,2,8,"('the', 'DT')",DT,the,the
15,2,9,"('country', 'NN')",NN,country,country
15,2,10,"(',', ',')",",",",",
15,2,11,"('but', 'CC')",CC,but,but
15,2,12,"('they', 'PRP')",PRP,they,they
15,2,13,"('were', 'VBD')",VBD,were,were
15,2,14,"('assimilated', 'VBN')",VBN,assimilated,assimilated
15,2,15,"('in', 'IN')",IN,in,in
15,2,16,"('the', 'DT')",DT,the,the
15,2,17,"('town', 'NN')",NN,town,town
15,2,18,"('and', 'CC')",CC,and,and
15,2,19,"('you', 'PRP')",PRP,you,you
15,2,20,"('did', 'VBD')",VBD,did,did
15,2,21,"('not', 'RB')",RB,not,not
15,2,22,"('notice', 'VB')",VB,notice,notice
15,2,23,"('them', 'PRP')",PRP,them,them
15,2,24,"('.', '.')",.,.,
15,3,0,"('The', 'DT')",DT,The,the
15,3,1,"('square', 'NN')",NN,square,square
15,3,2,"('was', 'VBD')",VBD,was,was
15,3,3,"('as', 'IN')",IN,as,as
15,3,4,"('quiet', 'JJ')",JJ,quiet,quiet
15,3,5,"('in', 'IN')",IN,in,in
15,3,6,"('the', 'DT')",DT,the,the
15,3,7,"('hot', 'JJ')",JJ,hot,hot
15,3,8,"('sun', 'NN')",NN,sun,sun
15,3,9,"('as', 'IN')",IN,as,as
15,3,10,"('on', 'IN')",IN,on,on
15,3,11,"('any', 'DT')",DT,any,any
15,3,12,"('other', 'JJ')",JJ,other,other
15,3,13,"('day', 'NN')",NN,day,day
15,3,14,"('.', '.')",.,.,
15,4,0,"('The', 'DT')",DT,The,the
15,4,1,"('peasants', 'NNS')",NNS,peasants,peasants
15,4,2,"('were', 'VBD')",VBD,were,were
15,4,3,"('in', 'IN')",IN,in,in
15,4,4,"('the', 'DT')",DT,the,the
15,4,5,"('outlying', 'VBG')",VBG,outlying,outlying
15,4,6,"('wine-shops', 'NNS')",NNS,wine-shops,wineshops
15,4,7,"('.', '.')",.,.,
15,5,0,"('There', 'EX')",EX,There,there
15,5,1,"('they', 'PRP')",PRP,they,they
15,5,2,"('were', 'VBD')",VBD,were,were
15,5,3,"('drinking', 'VBG')",VBG,drinking,drinking
15,5,4,"(',', ',')",",",",",
15,5,5,"('getting', 'VBG')",VBG,getting,getting
15,5,6,"('ready', 'JJ')",JJ,ready,ready
15,5,7,"('for', 'IN')",IN,for,for
15,5,8,"('the', 'DT')",DT,the,the
15,5,9,"('fiesta', 'NN')",NN,fiesta,fiesta
15,5,10,"('.', '.')",.,.,
15,6,0,"('They', 'PRP')",PRP,They,they
15,6,1,"('had', 'VBD')",VBD,had,had
15,6,2,"('come', 'VBN')",VBN,come,come
15,6,3,"('in', 'IN')",IN,in,in
15,6,4,"('so', 'RB')",RB,so,so
15,6,5,"('recently', 'RB')",RB,recently,recently
15,6,6,"('from', 'IN')",IN,from,from
15,6,7,"('the', 'DT')",DT,the,the
15,6,8,"('plains', 'NNS')",NNS,plains,plains
15,6,9,"('and', 'CC')",CC,and,and
15,6,10,"('the', 'DT')",DT,the,the
15,6,11,"('hills', 'NNS')",NNS,hills,hills
15,6,12,"('that', 'IN')",IN,that,that
15,6,13,"('it', 'PRP')",PRP,it,it
15,6,14,"('was', 'VBD')",VBD,was,was
15,6,15,"('necessary', 'JJ')",JJ,necessary,necessary
15,6,16,"('that', 'IN')",IN,that,that
15,6,17,"('they', 'PRP')",PRP,they,they
15,6,18,"('make', 'VBP')",VBP,make,make
15,6,19,"('their', 'PRP$')",PRP$,their,their
15,6,20,"('shifting', 'NN')",NN,shifting,shifting
15,6,21,"('in', 'IN')",IN,in,in
15,6,22,"('values', 'NNS')",NNS,values,values
15,6,23,"('gradually', 'RB')",RB,gradually,gradually
15,6,24,"('.', '.')",.,.,
15,7,0,"('They', 'PRP')",PRP,They,they
15,7,1,"('could', 'MD')",MD,could,could
15,7,2,"('not', 'RB')",RB,not,not
15,7,3,"('start', 'VB')",VB,start,start
15,7,4,"('in', 'IN')",IN,in,in
15,7,5,"('paying', 'VBG')",VBG,paying,paying
15,7,6,"('café', 'NN')",NN,café,café
15,7,7,"('prices', 'NNS')",NNS,prices,prices
15,7,8,"('.', '.')",.,.,
15,8,0,"('They', 'PRP')",PRP,They,they
15,8,1,"('got', 'VBD')",VBD,got,got
15,8,2,"('their', 'PRP$')",PRP$,their,their
15,8,3,"('money', 'NN')",NN,money,money
15,8,4,"('’', 'NN')",NN,’,
15,8,5,"('s', 'VBP')",VBP,s,s
15,8,6,"('worth', 'NN')",NN,worth,worth
15,8,7,"('in', 'IN')",IN,in,in
15,8,8,"('the', 'DT')",DT,the,the
15,8,9,"('wine-shops', 'NNS')",NNS,wine-shops,wineshops
15,8,10,"('.', '.')",.,.,
15,9,0,"('Money', 'NN')",NN,Money,money
15,9,1,"('still', 'RB')",RB,still,still
15,9,2,"('had', 'VBD')",VBD,had,had
15,9,3,"('a', 'DT')",DT,a,a
15,9,4,"('definite', 'JJ')",JJ,definite,definite
15,9,5,"('value', 'NN')",NN,value,value
15,9,6,"('in', 'IN')",IN,in,in
15,9,7,"('hours', 'NNS')",NNS,hours,hours
15,9,8,"('worked', 'VBN')",VBN,worked,worked
15,9,9,"('and', 'CC')",CC,and,and
15,9,10,"('bushels', 'NNS')",NNS,bushels,bushels
15,9,11,"('of', 'IN')",IN,of,of
15,9,12,"('grain', 'NN')",NN,grain,grain
15,9,13,"('sold', 'VBN')",VBN,sold,sold
15,9,14,"('.', '.')",.,.,
15,10,0,"('Late', 'RB')",RB,Late,late
15,10,1,"('in', 'IN')",IN,in,in
15,10,2,"('the', 'DT')",DT,the,the
15,10,3,"('fiesta', 'NN')",NN,fiesta,fiesta
15,10,4,"('it', 'PRP')",PRP,it,it
15,10,5,"('would', 'MD')",MD,would,would
15,10,6,"('not', 'RB')",RB,not,not
15,10,7,"('matter', 'VB')",VB,matter,matter
15,10,8,"('what', 'WP')",WP,what,what
15,10,9,"('they', 'PRP')",PRP,they,they
15,10,10,"('paid', 'VBD')",VBD,paid,paid
15,10,11,"(',', ',')",",",",",
15,10,12,"('nor', 'CC')",CC,nor,nor
15,10,13,"('where', 'WRB')",WRB,where,where
15,10,14,"('they', 'PRP')",PRP,they,they
15,10,15,"('bought', 'VBD')",VBD,bought,bought
15,10,16,"('.', '.')",.,.,
15,0,0,"('Now', 'RB')",RB,Now,now
15,0,1,"('on', 'IN')",IN,on,on
15,0,2,"('the', 'DT')",DT,the,the
15,0,3,"('day', 'NN')",NN,day,day
15,0,4,"('of', 'IN')",IN,of,of
15,0,5,"('the', 'DT')",DT,the,the
15,0,6,"('starting', 'NN')",NN,starting,starting
15,0,7,"('of', 'IN')",IN,of,of
15,0,8,"('the', 'DT')",DT,the,the
15,0,9,"('fiesta', 'NN')",NN,fiesta,fiesta
15,0,10,"('of', 'IN')",IN,of,of
15,0,11,"('San', 'NNP')",NNP,San,san
15,0,12,"('Fermin', 'NNP')",NNP,Fermin,fermin
15,0,13,"('they', 'PRP')",PRP,they,they
15,0,14,"('had', 'VBD')",VBD,had,had
15,0,15,"('been', 'VBN')",VBN,been,been
15,0,16,"('in', 'IN')",IN,in,in
15,0,17,"('the', 'DT')",DT,the,the
15,0,18,"('wine-shops', 'NNS')",NNS,wine-shops,wineshops
15,0,19,"('of', 'IN')",IN,of,of
15,0,20,"('the', 'DT')",DT,the,the
15,0,21,"('narrow', 'JJ')",JJ,narrow,narrow
15,0,22,"('streets', 'NNS')",NNS,streets,streets
15,0,23,"('of', 'IN')",IN,of,of
15,0,24,"('the', 'DT')",DT,the,the
15,0,25,"('town', 'NN')",NN,town,town
15,0,26,"('since', 'IN')",IN,since,since
15,0,27,"('early', 'JJ')",JJ,early,early
15,0,28,"('morning', 'NN')",NN,morning,morning
15,0,29,"('.', '.')",.,.,
15,1,0,"('Going', 'VBG')",VBG,Going,going
15,1,1,"('down', 'RP')",RP,down,down
15,1,2,"('the', 'DT')",DT,the,the
15,1,3,"('streets', 'NNS')",NNS,streets,streets
15,1,4,"('in', 'IN')",IN,in,in
15,1,5,"('the', 'DT')",DT,the,the
15,1,6,"('morning', 'NN')",NN,morning,morning
15,1,7,"('on', 'IN')",IN,on,on
15,1,8,"('the', 'DT')",DT,the,the
15,1,9,"('way', 'NN')",NN,way,way
15,1,10,"('to', 'TO')",TO,to,to
15,1,11,"('mass', 'VB')",VB,mass,mass
15,1,12,"('in', 'IN')",IN,in,in
15,1,13,"('the', 'DT')",DT,the,the
15,1,14,"('cathedral', 'JJ')",JJ,cathedral,cathedral
15,1,15,"(',', ',')",",",",",
15,1,16,"('I', 'PRP')",PRP,I,i
15,1,17,"('heard', 'VBD')",VBD,heard,heard
15,1,18,"('them', 'PRP')",PRP,them,them
15,1,19,"('singing', 'VBG')",VBG,singing,singing
15,1,20,"('through', 'IN')",IN,through,through
15,1,21,"('the', 'DT')",DT,the,the
15,1,22,"('open', 'JJ')",JJ,open,open
15,1,23,"('doors', 'NNS')",NNS,doors,doors
15,1,24,"('of', 'IN')",IN,of,of
15,1,25,"('the', 'DT')",DT,the,the
15,1,26,"('shops', 'NNS')",NNS,shops,shops
15,1,27,"('.', '.')",.,.,
15,2,0,"('They', 'PRP')",PRP,They,they
15,2,1,"('were', 'VBD')",VBD,were,were
15,2,2,"('warming', 'VBG')",VBG,warming,warming
15,2,3,"('up', 'RP')",RP,up,up
15,2,4,"('.', '.')",.,.,
15,3,0,"('There', 'EX')",EX,There,there
15,3,1,"('were', 'VBD')",VBD,were,were
15,3,2,"('many', 'JJ')",JJ,many,many
15,3,3,"('people', 'NNS')",NNS,people,people
15,3,4,"('at', 'IN')",IN,at,at
15,3,5,"('the', 'DT')",DT,the,the
15,3,6,"('eleven', 'JJ')",JJ,eleven,eleven
15,3,7,"('o', 'NN')",NN,o,o
15,3,8,"('’', 'NNP')",NNP,’,
15,3,9,"('clock', 'NN')",NN,clock,clock
15,3,10,"('mass', 'NN')",NN,mass,mass
15,3,11,"('.', '.')",.,.,
15,4,0,"('San', 'NNP')",NNP,San,san
15,4,1,"('Fermin', 'NNP')",NNP,Fermin,fermin
15,4,2,"('is', 'VBZ')",VBZ,is,is
15,4,3,"('also', 'RB')",RB,also,also
15,4,4,"('a', 'DT')",DT,a,a
15,4,5,"('religious', 'JJ')",JJ,religious,religious
15,4,6,"('festival', 'NN')",NN,festival,festival
15,4,7,"('.', '.')",.,.,
15,0,0,"('I', 'PRP')",PRP,I,i
15,0,1,"('walked', 'VBD')",VBD,walked,walked
15,0,2,"('down', 'RB')",RB,down,down
15,0,3,"('the', 'DT')",DT,the,the
15,0,4,"('hill', 'NN')",NN,hill,hill
15,0,5,"('from', 'IN')",IN,from,from
15,0,6,"('the', 'DT')",DT,the,the
15,0,7,"('cathedral', 'NN')",NN,cathedral,cathedral
15,0,8,"('and', 'CC')",CC,and,and
15,0,9,"('up', 'IN')",IN,up,up
15,0,10,"('the', 'DT')",DT,the,the
15,0,11,"('street', 'NN')",NN,street,street
15,0,12,"('to', 'TO')",TO,to,to
15,0,13,"('the', 'DT')",DT,the,the
15,0,14,"('café', 'NN')",NN,café,café
15,0,15,"('on', 'IN')",IN,on,on
15,0,16,"('the', 'DT')",DT,the,the
15,0,17,"('square', 'NN')",NN,square,square
15,0,18,"('.', '.')",.,.,
15,1,0,"('It', 'PRP')",PRP,It,it
15,1,1,"('was', 'VBD')",VBD,was,was
15,1,2,"('a', 'DT')",DT,a,a
15,1,3,"('little', 'JJ')",JJ,little,little
15,1,4,"('before', 'RB')",RB,before,before
15,1,5,"('noon', 'NN')",NN,noon,noon
15,1,6,"('.', '.')",.,.,
15,2,0,"('Robert', 'NNP')",NNP,Robert,robert
15,2,1,"('Cohn', 'NNP')",NNP,Cohn,cohn
15,2,2,"('and', 'CC')",CC,and,and
15,2,3,"('Bill', 'NNP')",NNP,Bill,bill
15,2,4,"('were', 'VBD')",VBD,were,were
15,2,5,"('sitting', 'VBG')",VBG,sitting,sitting
15,2,6,"('at', 'IN')",IN,at,at
15,2,7,"('one', 'CD')",CD,one,one
15,2,8,"('of', 'IN')",IN,of,of
15,2,9,"('the', 'DT')",DT,the,the
15,2,10,"('tables', 'NNS')",NNS,tables,tables
15,2,11,"('.', '.')",.,.,
15,3,0,"('The', 'DT')",DT,The,the
15,3,1,"('marble-topped', 'JJ')",JJ,marble-topped,marbletopped
15,3,2,"('tables', 'NNS')",NNS,tables,tables
15,3,3,"('and', 'CC')",CC,and,and
15,3,4,"('the', 'DT')",DT,the,the
15,3,5,"('white', 'JJ')",JJ,white,white
15,3,6,"('wicker', 'NN')",NN,wicker,wicker
15,3,7,"('chairs', 'NNS')",NNS,chairs,chairs
15,3,8,"('were', 'VBD')",VBD,were,were
15,3,9,"('gone', 'VBN')",VBN,gone,gone
15,3,10,"('.', '.')",.,.,
15,4,0,"('They', 'PRP')",PRP,They,they
15,4,1,"('were', 'VBD')",VBD,were,were
15,4,2,"('replaced', 'VBN')",VBN,replaced,replaced
15,4,3,"('by', 'IN')",IN,by,by
15,4,4,"('cast-iron', 'JJ')",JJ,cast-iron,castiron
15,4,5,"('tables', 'NNS')",NNS,tables,tables
15,4,6,"('and', 'CC')",CC,and,and
15,4,7,"('severe', 'JJ')",JJ,severe,severe
15,4,8,"('folding', 'NN')",NN,folding,folding
15,4,9,"('chairs', 'NNS')",NNS,chairs,chairs
15,4,10,"('.', '.')",.,.,
15,5,0,"('The', 'DT')",DT,The,the
15,5,1,"('café', 'NN')",NN,café,café
15,5,2,"('was', 'VBD')",VBD,was,was
15,5,3,"('like', 'IN')",IN,like,like
15,5,4,"('a', 'DT')",DT,a,a
15,5,5,"('battleship', 'NN')",NN,battleship,battleship
15,5,6,"('stripped', 'VBN')",VBN,stripped,stripped
15,5,7,"('for', 'IN')",IN,for,for
15,5,8,"('action', 'NN')",NN,action,action
15,5,9,"('.', '.')",.,.,
15,6,0,"('To-day', 'JJ')",JJ,To-day,today
15,6,1,"('the', 'DT')",DT,the,the
15,6,2,"('waiters', 'NNS')",NNS,waiters,waiters
15,6,3,"('did', 'VBD')",VBD,did,did
15,6,4,"('not', 'RB')",RB,not,not
15,6,5,"('leave', 'VB')",VB,leave,leave
15,6,6,"('you', 'PRP')",PRP,you,you
15,6,7,"('alone', 'RB')",RB,alone,alone
15,6,8,"('all', 'DT')",DT,all,all
15,6,9,"('morning', 'NN')",NN,morning,morning
15,6,10,"('to', 'TO')",TO,to,to
15,6,11,"('read', 'VB')",VB,read,read
15,6,12,"('without', 'IN')",IN,without,without
15,6,13,"('asking', 'VBG')",VBG,asking,asking
15,6,14,"('if', 'IN')",IN,if,if
15,6,15,"('you', 'PRP')",PRP,you,you
15,6,16,"('wanted', 'VBD')",VBD,wanted,wanted
15,6,17,"('to', 'TO')",TO,to,to
15,6,18,"('order', 'NN')",NN,order,order
15,6,19,"('something', 'NN')",NN,something,something
15,6,20,"('.', '.')",.,.,
15,7,0,"('A', 'DT')",DT,A,a
15,7,1,"('waiter', 'NN')",NN,waiter,waiter
15,7,2,"('came', 'VBD')",VBD,came,came
15,7,3,"('up', 'RP')",RP,up,up
15,7,4,"('as', 'RB')",RB,as,as
15,7,5,"('soon', 'RB')",RB,soon,soon
15,7,6,"('as', 'IN')",IN,as,as
15,7,7,"('I', 'PRP')",PRP,I,i
15,7,8,"('sat', 'VBD')",VBD,sat,sat
15,7,9,"('down', 'RB')",RB,down,down
15,7,10,"('.', '.')",.,.,
15,0,0,"('“', 'VB')",VB,“,
15,0,1,"('What', 'WP')",WP,What,what
15,0,2,"('are', 'VBP')",VBP,are,are
15,0,3,"('you', 'PRP')",PRP,you,you
15,0,4,"('drinking', 'VBG')",VBG,drinking,drinking
15,0,5,"('?', '.')",.,?,
15,0,6,"('”', 'NN')",NN,”,
15,0,7,"('I', 'PRP')",PRP,I,i
15,0,8,"('asked', 'VBD')",VBD,asked,asked
15,0,9,"('Bill', 'NNP')",NNP,Bill,bill
15,0,10,"('and', 'CC')",CC,and,and
15,0,11,"('Robert', 'NNP')",NNP,Robert,robert
15,0,12,"('.', '.')",.,.,
15,0,0,"('“', 'NN')",NN,“,
15,0,1,"('Sherry', 'NNP')",NNP,Sherry,sherry
15,0,2,"(',', ',')",",",",",
15,0,3,"('”', 'NNP')",NNP,”,
15,0,4,"('Cohn', 'NNP')",NNP,Cohn,cohn
15,0,5,"('said', 'VBD')",VBD,said,said
15,0,6,"('.', '.')",.,.,
15,0,0,"('“', 'NN')",NN,“,
15,0,1,"('Jerez', 'NNP')",NNP,Jerez,jerez
15,0,2,"(',', ',')",",",",",
15,0,3,"('”', 'NNP')",NNP,”,
15,0,4,"('I', 'PRP')",PRP,I,i
15,0,5,"('said', 'VBD')",VBD,said,said
15,0,6,"('to', 'TO')",TO,to,to
15,0,7,"('the', 'DT')",DT,the,the
15,0,8,"('waiter', 'NN')",NN,waiter,waiter
15,0,9,"('.', '.')",.,.,
15,0,0,"('Before', 'IN')",IN,Before,before
15,0,1,"('the', 'DT')",DT,the,the
15,0,2,"('waiter', 'NN')",NN,waiter,waiter
15,0,3,"('brought', 'VBD')",VBD,brought,brought
15,0,4,"('the', 'DT')",DT,the,the
15,0,5,"('sherry', 'NN')",NN,sherry,sherry
15,0,6,"('the', 'DT')",DT,the,the
15,0,7,"('rocket', 'NN')",NN,rocket,rocket
15,0,8,"('that', 'WDT')",WDT,that,that
15,0,9,"('announced', 'VBD')",VBD,announced,announced
15,0,10,"('the', 'DT')",DT,the,the
15,0,11,"('fiesta', 'NN')",NN,fiesta,fiesta
15,0,12,"('went', 'VBD')",VBD,went,went
15,0,13,"('up', 'RB')",RB,up,up
15,0,14,"('in', 'IN')",IN,in,in
15,0,15,"('the', 'DT')",DT,the,the
15,0,16,"('square', 'NN')",NN,square,square
15,0,17,"('.', '.')",.,.,
15,1,0,"('It', 'PRP')",PRP,It,it
15,1,1,"('burst', 'RB')",RB,burst,burst
15,1,2,"('and', 'CC')",CC,and,and
15,1,3,"('there', 'RB')",RB,there,there
15,1,4,"('was', 'VBD')",VBD,was,was
15,1,5,"('a', 'DT')",DT,a,a
