chap_num,para_num,sent_num,token_num,pos_tuple,pos,token_str,term_str
15,110,5,7,"('the', 'DT')",DT,the,the
15,110,5,8,"('time', 'NN')",NN,time,time
15,110,5,9,"('for', 'IN')",IN,for,for
15,110,5,10,"('the', 'DT')",DT,the,the
15,110,5,11,"('bull-fight', 'JJ')",JJ,bull-fight,bull-fight
15,110,5,12,"('came', 'VBD')",VBD,came,came
15,110,5,13,"('it', 'PRP')",PRP,it,it
15,110,5,14,"('got', 'VBD')",VBD,got,got
15,110,5,15,"('fuller', 'RB')",RB,fuller,fuller
15,110,5,16,"(',', ',')",",",",",","
15,110,5,17,"('and', 'CC')",CC,and,and
15,110,5,18,"('the', 'DT')",DT,the,the
15,110,5,19,"('tables', 'NNS')",NNS,tables,tables
15,110,5,20,"('were', 'VBD')",VBD,were,were
15,110,5,21,"('crowded', 'VBN')",VBN,crowded,crowded
15,110,5,22,"('closer', 'RBR')",RBR,closer,closer
15,110,5,23,"('.', '.')",.,.,.
15,110,6,0,"('There', 'EX')",EX,There,there
15,110,6,1,"('was', 'VBD')",VBD,was,was
15,110,6,2,"('a', 'DT')",DT,a,a
15,110,6,3,"('close', 'NN')",NN,close,close
15,110,6,4,"(',', ',')",",",",",","
15,110,6,5,"('crowded', 'VBD')",VBD,crowded,crowded
15,110,6,6,"('hum', 'NN')",NN,hum,hum
15,110,6,7,"('that', 'WDT')",WDT,that,that
15,110,6,8,"('came', 'VBD')",VBD,came,came
15,110,6,9,"('every', 'DT')",DT,every,every
15,110,6,10,"('day', 'NN')",NN,day,day
15,110,6,11,"('before', 'IN')",IN,before,before
15,110,6,12,"('the', 'DT')",DT,the,the
15,110,6,13,"('bull-fight', 'NN')",NN,bull-fight,bull-fight
15,110,6,14,"('.', '.')",.,.,.
15,110,7,0,"('The', 'DT')",DT,The,the
15,110,7,1,"('café', 'NN')",NN,café,café
15,110,7,2,"('did', 'VBD')",VBD,did,did
15,110,7,3,"('not', 'RB')",RB,not,not
15,110,7,4,"('make', 'VB')",VB,make,make
15,110,7,5,"('this', 'DT')",DT,this,this
15,110,7,6,"('same', 'JJ')",JJ,same,same
15,110,7,7,"('noise', 'NN')",NN,noise,noise
15,110,7,8,"('at', 'IN')",IN,at,at
15,110,7,9,"('any', 'DT')",DT,any,any
15,110,7,10,"('other', 'JJ')",JJ,other,other
15,110,7,11,"('time', 'NN')",NN,time,time
15,110,7,12,"(',', ',')",",",",",","
15,110,7,13,"('no', 'DT')",DT,no,no
15,110,7,14,"('matter', 'NN')",NN,matter,matter
15,110,7,15,"('how', 'WRB')",WRB,how,how
15,110,7,16,"('crowded', 'VBD')",VBD,crowded,crowded
15,110,7,17,"('it', 'PRP')",PRP,it,it
15,110,7,18,"('was', 'VBD')",VBD,was,was
15,110,7,19,"('.', '.')",.,.,.
15,110,8,0,"('This', 'DT')",DT,This,this
15,110,8,1,"('hum', 'NN')",NN,hum,hum
15,110,8,2,"('went', 'VBD')",VBD,went,went
15,110,8,3,"('on', 'IN')",IN,on,on
15,110,8,4,"(',', ',')",",",",",","
15,110,8,5,"('and', 'CC')",CC,and,and
15,110,8,6,"('we', 'PRP')",PRP,we,we
15,110,8,7,"('were', 'VBD')",VBD,were,were
15,110,8,8,"('in', 'IN')",IN,in,in
15,110,8,9,"('it', 'PRP')",PRP,it,it
15,110,8,10,"('and', 'CC')",CC,and,and
15,110,8,11,"('a', 'DT')",DT,a,a
15,110,8,12,"('part', 'NN')",NN,part,part
15,110,8,13,"('of', 'IN')",IN,of,of
15,110,8,14,"('it', 'PRP')",PRP,it,it
15,110,8,15,"('.', '.')",.,.,.
15,111,0,0,"('I', 'PRP')",PRP,I,i
15,111,0,1,"('had', 'VBD')",VBD,had,had
15,111,0,2,"('taken', 'VBN')",VBN,taken,taken
15,111,0,3,"('six', 'CD')",CD,six,six
15,111,0,4,"('seats', 'NNS')",NNS,seats,seats
15,111,0,5,"('for', 'IN')",IN,for,for
15,111,0,6,"('all', 'PDT')",PDT,all,all
15,111,0,7,"('the', 'DT')",DT,the,the
15,111,0,8,"('fights', 'NNS')",NNS,fights,fights
15,111,0,9,"('.', '.')",.,.,.
15,111,1,0,"('Three', 'CD')",CD,Three,three
15,111,1,1,"('of', 'IN')",IN,of,of
15,111,1,2,"('them', 'PRP')",PRP,them,them
15,111,1,3,"('were', 'VBD')",VBD,were,were
15,111,1,4,"('barreras', 'NNS')",NNS,barreras,barreras
15,111,1,5,"(',', ',')",",",",",","
15,111,1,6,"('the', 'DT')",DT,the,the
15,111,1,7,"('first', 'JJ')",JJ,first,first
15,111,1,8,"('row', 'NN')",NN,row,row
15,111,1,9,"('at', 'IN')",IN,at,at
15,111,1,10,"('the', 'DT')",DT,the,the
15,111,1,11,"('ring-side', 'NN')",NN,ring-side,ring-side
15,111,1,12,"(',', ',')",",",",",","
15,111,1,13,"('and', 'CC')",CC,and,and
15,111,1,14,"('three', 'CD')",CD,three,three
15,111,1,15,"('were', 'VBD')",VBD,were,were
15,111,1,16,"('sobrepuertos', 'NNS')",NNS,sobrepuertos,sobrepuertos
15,111,1,17,"(',', ',')",",",",",","
15,111,1,18,"('seats', 'NNS')",NNS,seats,seats
15,111,1,19,"('with', 'IN')",IN,with,with
15,111,1,20,"('wooden', 'JJ')",JJ,wooden,wooden
15,111,1,21,"('backs', 'NNS')",NNS,backs,backs
15,111,1,22,"(',', ',')",",",",",","
15,111,1,23,"('half-way', 'NN')",NN,half-way,half-way
15,111,1,24,"('up', 'RP')",RP,up,up
15,111,1,25,"('the', 'DT')",DT,the,the
15,111,1,26,"('amphitheatre', 'NN')",NN,amphitheatre,amphitheatre
15,111,1,27,"('.', '.')",.,.,.
15,111,2,0,"('Mike', 'NNP')",NNP,Mike,mike
15,111,2,1,"('thought', 'VBD')",VBD,thought,thought
15,111,2,2,"('Brett', 'NNP')",NNP,Brett,brett
15,111,2,3,"('had', 'VBD')",VBD,had,had
15,111,2,4,"('best', 'JJS')",JJS,best,best
15,111,2,5,"('sit', 'NN')",NN,sit,sit
15,111,2,6,"('high', 'JJ')",JJ,high,high
15,111,2,7,"('up', 'RB')",RB,up,up
15,111,2,8,"('for', 'IN')",IN,for,for
15,111,2,9,"('her', 'PRP$')",PRP$,her,her
15,111,2,10,"('first', 'JJ')",JJ,first,first
15,111,2,11,"('time', 'NN')",NN,time,time
15,111,2,12,"(',', ',')",",",",",","
15,111,2,13,"('and', 'CC')",CC,and,and
15,111,2,14,"('Cohn', 'NNP')",NNP,Cohn,cohn
15,111,2,15,"('wanted', 'VBD')",VBD,wanted,wanted
15,111,2,16,"('to', 'TO')",TO,to,to
15,111,2,17,"('sit', 'VB')",VB,sit,sit
15,111,2,18,"('with', 'IN')",IN,with,with
15,111,2,19,"('them', 'PRP')",PRP,them,them
15,111,2,20,"('.', '.')",.,.,.
15,111,3,0,"('Bill', 'NNP')",NNP,Bill,bill
15,111,3,1,"('and', 'CC')",CC,and,and
15,111,3,2,"('I', 'PRP')",PRP,I,i
15,111,3,3,"('were', 'VBD')",VBD,were,were
15,111,3,4,"('going', 'VBG')",VBG,going,going
15,111,3,5,"('to', 'TO')",TO,to,to
15,111,3,6,"('sit', 'VB')",VB,sit,sit
15,111,3,7,"('in', 'IN')",IN,in,in
15,111,3,8,"('the', 'DT')",DT,the,the
15,111,3,9,"('barreras', 'NN')",NN,barreras,barreras
15,111,3,10,"(',', ',')",",",",",","
15,111,3,11,"('and', 'CC')",CC,and,and
15,111,3,12,"('I', 'PRP')",PRP,I,i
15,111,3,13,"('gave', 'VBD')",VBD,gave,gave
15,111,3,14,"('the', 'DT')",DT,the,the
15,111,3,15,"('extra', 'JJ')",JJ,extra,extra
15,111,3,16,"('ticket', 'NN')",NN,ticket,ticket
15,111,3,17,"('to', 'TO')",TO,to,to
15,111,3,18,"('a', 'DT')",DT,a,a
15,111,3,19,"('waiter', 'NN')",NN,waiter,waiter
15,111,3,20,"('to', 'TO')",TO,to,to
15,111,3,21,"('sell', 'VB')",VB,sell,sell
15,111,3,22,"('.', '.')",.,.,.
15,111,4,0,"('Bill', 'NNP')",NNP,Bill,bill
15,111,4,1,"('said', 'VBD')",VBD,said,said
15,111,4,2,"('something', 'NN')",NN,something,something
15,111,4,3,"('to', 'TO')",TO,to,to
15,111,4,4,"('Cohn', 'VB')",VB,Cohn,cohn
15,111,4,5,"('about', 'IN')",IN,about,about
15,111,4,6,"('what', 'WP')",WP,what,what
15,111,4,7,"('to', 'TO')",TO,to,to
15,111,4,8,"('do', 'VB')",VB,do,do
15,111,4,9,"('and', 'CC')",CC,and,and
15,111,4,10,"('how', 'WRB')",WRB,how,how
15,111,4,11,"('to', 'TO')",TO,to,to
15,111,4,12,"('look', 'VB')",VB,look,look
15,111,4,13,"('so', 'IN')",IN,so,so
15,111,4,14,"('he', 'PRP')",PRP,he,he
15,111,4,15,"('would', 'MD')",MD,would,would
15,111,4,16,"('not', 'RB')",RB,not,not
15,111,4,17,"('mind', 'VB')",VB,mind,mind
15,111,4,18,"('the', 'DT')",DT,the,the
15,111,4,19,"('horses', 'NNS')",NNS,horses,horses
15,111,4,20,"('.', '.')",.,.,.
15,111,5,0,"('Bill', 'NNP')",NNP,Bill,bill
15,111,5,1,"('had', 'VBD')",VBD,had,had
15,111,5,2,"('seen', 'VBN')",VBN,seen,seen
15,111,5,3,"('one', 'CD')",CD,one,one
15,111,5,4,"('season', 'NN')",NN,season,season
15,111,5,5,"('of', 'IN')",IN,of,of
15,111,5,6,"('bull-fights', 'NNS')",NNS,bull-fights,bull-fights
15,111,5,7,"('.', '.')",.,.,.
15,112,0,0,"('“', 'NN')",NN,“,“
15,112,0,1,"('I', 'PRP')",PRP,I,i
15,112,0,2,"('’', 'VBP')",VBP,’,’
15,112,0,3,"('m', 'RB')",RB,m,m
15,112,0,4,"('not', 'RB')",RB,not,not
15,112,0,5,"('worried', 'VBN')",VBN,worried,worried
15,112,0,6,"('about', 'IN')",IN,about,about
15,112,0,7,"('how', 'WRB')",WRB,how,how
15,112,0,8,"('I', 'PRP')",PRP,I,i
15,112,0,9,"('’', 'VBP')",VBP,’,’
15,112,0,10,"('ll', 'JJ')",JJ,ll,ll
15,112,0,11,"('stand', 'VBP')",VBP,stand,stand
15,112,0,12,"('it', 'PRP')",PRP,it,it
15,112,0,13,"('.', '.')",.,.,.
15,112,1,0,"('I', 'PRP')",PRP,I,i
15,112,1,1,"('’', 'VBP')",VBP,’,’
15,112,1,2,"('m', 'RBS')",RBS,m,m
15,112,1,3,"('only', 'RB')",RB,only,only
15,112,1,4,"('afraid', 'JJ')",JJ,afraid,afraid
15,112,1,5,"('I', 'PRP')",PRP,I,i
15,112,1,6,"('may', 'MD')",MD,may,may
15,112,1,7,"('be', 'VB')",VB,be,be
15,112,1,8,"('bored', 'VBN')",VBN,bored,bored
15,112,1,9,"(',', ',')",",",",",","
15,112,1,10,"('”', 'NNP')",NNP,”,”
15,112,1,11,"('Cohn', 'NNP')",NNP,Cohn,cohn
15,112,1,12,"('said', 'VBD')",VBD,said,said
15,112,1,13,"('.', '.')",.,.,.
15,113,0,0,"('“', 'NN')",NN,“,“
15,113,0,1,"('You', 'PRP')",PRP,You,you
15,113,0,2,"('think', 'VBP')",VBP,think,think
15,113,0,3,"('so', 'RB')",RB,so,so
15,113,0,4,"('?', '.')",.,?,?
15,113,0,5,"('”', 'NN')",NN,”,”
15,114,0,0,"('“', 'JJ')",JJ,“,“
15,114,0,1,"('Don', 'NNP')",NNP,Don,don
15,114,0,2,"('’', 'NNP')",NNP,’,’
15,114,0,3,"('t', 'VBD')",VBD,t,t
15,114,0,4,"('look', 'NN')",NN,look,look
15,114,0,5,"('at', 'IN')",IN,at,at
15,114,0,6,"('the', 'DT')",DT,the,the
15,114,0,7,"('horses', 'NNS')",NNS,horses,horses
15,114,0,8,"(',', ',')",",",",",","
15,114,0,9,"('after', 'IN')",IN,after,after
15,114,0,10,"('the', 'DT')",DT,the,the
15,114,0,11,"('bull', 'NN')",NN,bull,bull
15,114,0,12,"('hits', 'VBZ')",VBZ,hits,hits
15,114,0,13,"('them', 'PRP')",PRP,them,them
15,114,0,14,"(',', ',')",",",",",","
15,114,0,15,"('”', 'FW')",FW,”,”
15,114,0,16,"('I', 'PRP')",PRP,I,i
15,114,0,17,"('said', 'VBD')",VBD,said,said
15,114,0,18,"('to', 'TO')",TO,to,to
15,114,0,19,"('Brett', 'NNP')",NNP,Brett,brett
15,114,0,20,"('.', '.')",.,.,.
15,114,1,0,"('“', 'JJ')",JJ,“,“
15,114,1,1,"('Watch', 'NNP')",NNP,Watch,watch
15,114,1,2,"('the', 'DT')",DT,the,the
15,114,1,3,"('charge', 'NN')",NN,charge,charge
15,114,1,4,"('and', 'CC')",CC,and,and
15,114,1,5,"('see', 'VB')",VB,see,see
15,114,1,6,"('the', 'DT')",DT,the,the
15,114,1,7,"('picador', 'NN')",NN,picador,picador
15,114,1,8,"('try', 'NN')",NN,try,try
15,114,1,9,"('and', 'CC')",CC,and,and
15,114,1,10,"('keep', 'VB')",VB,keep,keep
15,114,1,11,"('the', 'DT')",DT,the,the
15,114,1,12,"('bull', 'NN')",NN,bull,bull
15,114,1,13,"('off', 'IN')",IN,off,off
15,114,1,14,"(',', ',')",",",",",","
15,114,1,15,"('but', 'CC')",CC,but,but
15,114,1,16,"('then', 'RB')",RB,then,then
15,114,1,17,"('don', 'VB')",VB,don,don
15,114,1,18,"('’', 'NNP')",NNP,’,’
15,114,1,19,"('t', 'JJ')",JJ,t,t
15,114,1,20,"('look', 'NN')",NN,look,look
15,114,1,21,"('again', 'RB')",RB,again,again
15,114,1,22,"('until', 'IN')",IN,until,until
15,114,1,23,"('the', 'DT')",DT,the,the
15,114,1,24,"('horse', 'NN')",NN,horse,horse
15,114,1,25,"('is', 'VBZ')",VBZ,is,is
15,114,1,26,"('dead', 'JJ')",JJ,dead,dead
15,114,1,27,"('if', 'IN')",IN,if,if
15,114,1,28,"('it', 'PRP')",PRP,it,it
15,114,1,29,"('’', 'VBZ')",VBZ,’,’
15,114,1,30,"('s', 'JJ')",JJ,s,s
15,114,1,31,"('been', 'VBN')",VBN,been,been
15,114,1,32,"('hit', 'VBN')",VBN,hit,hit
15,114,1,33,"('.', '.')",.,.,.
15,114,1,34,"('”', 'VB')",VB,”,”
15,115,0,0,"('“', 'NN')",NN,“,“
15,115,0,1,"('I', 'PRP')",PRP,I,i
15,115,0,2,"('’', 'VBP')",VBP,’,’
15,115,0,3,"('m', 'VB')",VB,m,m
15,115,0,4,"('a', 'DT')",DT,a,a
15,115,0,5,"('little', 'JJ')",JJ,little,little
15,115,0,6,"('nervy', 'JJ')",JJ,nervy,nervy
15,115,0,7,"('about', 'IN')",IN,about,about
15,115,0,8,"('it', 'PRP')",PRP,it,it
15,115,0,9,"(',', ',')",",",",",","
15,115,0,10,"('”', 'NNP')",NNP,”,”
15,115,0,11,"('Brett', 'NNP')",NNP,Brett,brett
15,115,0,12,"('said', 'VBD')",VBD,said,said
15,115,0,13,"('.', '.')",.,.,.
15,115,1,0,"('“', 'NN')",NN,“,“
15,115,1,1,"('I', 'PRP')",PRP,I,i
15,115,1,2,"('’', 'VBP')",VBP,’,’
15,115,1,3,"('m', 'RB')",RB,m,m
15,115,1,4,"('worried', 'JJ')",JJ,worried,worried
15,115,1,5,"('whether', 'IN')",IN,whether,whether
15,115,1,6,"('I', 'PRP')",PRP,I,i
15,115,1,7,"('’', 'VBP')",VBP,’,’
15,115,1,8,"('ll', 'RB')",RB,ll,ll
15,115,1,9,"('be', 'VB')",VB,be,be
15,115,1,10,"('able', 'JJ')",JJ,able,able
15,115,1,11,"('to', 'TO')",TO,to,to
15,115,1,12,"('go', 'VB')",VB,go,go
15,115,1,13,"('through', 'IN')",IN,through,through
15,115,1,14,"('with', 'IN')",IN,with,with
15,115,1,15,"('it', 'PRP')",PRP,it,it
15,115,1,16,"('all', 'DT')",DT,all,all
15,115,1,17,"('right', 'JJ')",JJ,right,right
15,115,1,18,"('.', '.')",.,.,.
15,115,1,19,"('”', 'VB')",VB,”,”
15,116,0,0,"('“', 'NN')",NN,“,“
15,116,0,1,"('You', 'PRP')",PRP,You,you
15,116,0,2,"('’', 'VBP')",VBP,’,’
15,116,0,3,"('ll', 'JJ')",JJ,ll,ll
15,116,0,4,"('be', 'VB')",VB,be,be
15,116,0,5,"('all', 'DT')",DT,all,all
15,116,0,6,"('right', 'NN')",NN,right,right
15,116,0,7,"('.', '.')",.,.,.
15,116,1,0,"('There', 'EX')",EX,There,there
15,116,1,1,"('’', 'JJ')",JJ,’,’
15,116,1,2,"('s', 'NN')",NN,s,s
15,116,1,3,"('nothing', 'NN')",NN,nothing,nothing
15,116,1,4,"('but', 'CC')",CC,but,but
15,116,1,5,"('that', 'IN')",IN,that,that
15,116,1,6,"('horse', 'NN')",NN,horse,horse
15,116,1,7,"('part', 'NN')",NN,part,part
15,116,1,8,"('that', 'WDT')",WDT,that,that
15,116,1,9,"('will', 'MD')",MD,will,will
15,116,1,10,"('bother', 'VB')",VB,bother,bother
15,116,1,11,"('you', 'PRP')",PRP,you,you
15,116,1,12,"(',', ',')",",",",",","
15,116,1,13,"('and', 'CC')",CC,and,and
15,116,1,14,"('they', 'PRP')",PRP,they,they
15,116,1,15,"('’', 'VBP')",VBP,’,’
15,116,1,16,"('re', 'VBG')",VBG,re,re
15,116,1,17,"('only', 'RB')",RB,only,only
15,116,1,18,"('in', 'IN')",IN,in,in
15,116,1,19,"('for', 'IN')",IN,for,for
15,116,1,20,"('a', 'DT')",DT,a,a
15,116,1,21,"('few', 'JJ')",JJ,few,few
15,116,1,22,"('minutes', 'NNS')",NNS,minutes,minutes
15,116,1,23,"('with', 'IN')",IN,with,with
15,116,1,24,"('each', 'DT')",DT,each,each
15,116,1,25,"('bull', 'NN')",NN,bull,bull
15,116,1,26,"('.', '.')",.,.,.
15,116,2,0,"('Just', 'RB')",RB,Just,just
15,116,2,1,"('don', 'VB')",VB,don,don
15,116,2,2,"('’', 'JJ')",JJ,’,’
15,116,2,3,"('t', 'NNS')",NNS,t,t
15,116,2,4,"('watch', 'VBP')",VBP,watch,watch
15,116,2,5,"('when', 'WRB')",WRB,when,when
15,116,2,6,"('it', 'PRP')",PRP,it,it
15,116,2,7,"('’', 'VBD')",VBD,’,’
15,116,2,8,"('s', 'JJ')",JJ,s,s
15,116,2,9,"('bad', 'JJ')",JJ,bad,bad
15,116,2,10,"('.', '.')",.,.,.
15,116,2,11,"('”', 'NN')",NN,”,”
15,117,0,0,"('“', 'NN')",NN,“,“
15,117,0,1,"('She', 'PRP')",PRP,She,she
15,117,0,2,"('’', 'VBD')",VBD,’,’
15,117,0,3,"('ll', 'RB')",RB,ll,ll
15,117,0,4,"('be', 'VB')",VB,be,be
15,117,0,5,"('all', 'DT')",DT,all,all
15,117,0,6,"('right', 'JJ')",JJ,right,right
15,117,0,7,"(',', ',')",",",",",","
15,117,0,8,"('”', 'NNP')",NNP,”,”
15,117,0,9,"('Mike', 'NNP')",NNP,Mike,mike
15,117,0,10,"('said', 'VBD')",VBD,said,said
15,117,0,11,"('.', '.')",.,.,.
15,117,1,0,"('“', 'NN')",NN,“,“
15,117,1,1,"('I', 'PRP')",PRP,I,i
15,117,1,2,"('’', 'VBP')",VBP,’,’
15,117,1,3,"('ll', 'JJ')",JJ,ll,ll
15,117,1,4,"('look', 'NN')",NN,look,look
15,117,1,5,"('after', 'IN')",IN,after,after
15,117,1,6,"('her', 'PRP$')",PRP$,her,her
15,117,1,7,"('.', '.')",.,.,.
15,117,1,8,"('”', 'NN')",NN,”,”
15,118,0,0,"('“', 'NN')",NN,“,“
15,118,0,1,"('I', 'PRP')",PRP,I,i
15,118,0,2,"('don', 'VBP')",VBP,don,don
15,118,0,3,"('’', 'JJ')",JJ,’,’
15,118,0,4,"('t', 'NN')",NN,t,t
15,118,0,5,"('think', 'VBP')",VBP,think,think
15,118,0,6,"('you', 'PRP')",PRP,you,you
15,118,0,7,"('’', 'VBP')",VBP,’,’
15,118,0,8,"('ll', 'JJ')",JJ,ll,ll
15,118,0,9,"('be', 'VB')",VB,be,be
15,118,0,10,"('bored', 'VBN')",VBN,bored,bored
15,118,0,11,"(',', ',')",",",",",","
15,118,0,12,"('”', 'NNP')",NNP,”,”
15,118,0,13,"('Bill', 'NNP')",NNP,Bill,bill
15,118,0,14,"('said', 'VBD')",VBD,said,said
15,118,0,15,"('.', '.')",.,.,.
15,119,0,0,"('“', 'NN')",NN,“,“
15,119,0,1,"('I', 'PRP')",PRP,I,i
15,119,0,2,"('’', 'VBP')",VBP,’,’
15,119,0,3,"('m', 'RB')",RB,m,m
15,119,0,4,"('going', 'VBG')",VBG,going,going
15,119,0,5,"('over', 'IN')",IN,over,over
15,119,0,6,"('to', 'TO')",TO,to,to
15,119,0,7,"('the', 'DT')",DT,the,the
15,119,0,8,"('hotel', 'NN')",NN,hotel,hotel
15,119,0,9,"('to', 'TO')",TO,to,to
15,119,0,10,"('get', 'VB')",VB,get,get
15,119,0,11,"('the', 'DT')",DT,the,the
15,119,0,12,"('glasses', 'NNS')",NNS,glasses,glasses
15,119,0,13,"('and', 'CC')",CC,and,and
15,119,0,14,"('the', 'DT')",DT,the,the
15,119,0,15,"('wine-skin', 'JJ')",JJ,wine-skin,wine-skin
15,119,0,16,"(',', ',')",",",",",","
15,119,0,17,"('”', 'JJ')",JJ,”,”
15,119,0,18,"('I', 'PRP')",PRP,I,i
15,119,0,19,"('said', 'VBD')",VBD,said,said
15,119,0,20,"('.', '.')",.,.,.
15,119,1,0,"('“', 'NNS')",NNS,“,“
15,119,1,1,"('See', 'VBP')",VBP,See,see
15,119,1,2,"('you', 'PRP')",PRP,you,you
15,119,1,3,"('back', 'RB')",RB,back,back
15,119,1,4,"('here', 'RB')",RB,here,here
15,119,1,5,"('.', '.')",.,.,.
15,119,2,0,"('Don', 'NNP')",NNP,Don,don
15,119,2,1,"('’', 'NNP')",NNP,’,’
15,119,2,2,"('t', 'VBD')",VBD,t,t
15,119,2,3,"('get', 'VB')",VB,get,get
15,119,2,4,"('cock-eyed', 'JJ')",JJ,cock-eyed,cock-eyed
15,119,2,5,"('.', '.')",.,.,.
15,119,2,6,"('”', 'NN')",NN,”,”
15,120,0,0,"('“', 'NN')",NN,“,“
15,120,0,1,"('I', 'PRP')",PRP,I,i
15,120,0,2,"('’', 'VBP')",VBP,’,’
15,120,0,3,"('ll', 'JJ')",JJ,ll,ll
15,120,0,4,"('come', 'NN')",NN,come,come
15,120,0,5,"('along', 'IN')",IN,along,along
15,120,0,6,"(',', ',')",",",",",","
15,120,0,7,"('”', 'NNP')",NNP,”,”
15,120,0,8,"('Bill', 'NNP')",NNP,Bill,bill
15,120,0,9,"('said', 'VBD')",VBD,said,said
15,120,0,10,"('.', '.')",.,.,.
15,120,1,0,"('Brett', 'NNP')",NNP,Brett,brett
15,120,1,1,"('smiled', 'VBD')",VBD,smiled,smiled
15,120,1,2,"('at', 'IN')",IN,at,at
15,120,1,3,"('us', 'PRP')",PRP,us,us
15,120,1,4,"('.', '.')",.,.,.
15,121,0,0,"('We', 'PRP')",PRP,We,we
15,121,0,1,"('walked', 'VBD')",VBD,walked,walked
15,121,0,2,"('around', 'RP')",RP,around,around
15,121,0,3,"('through', 'IN')",IN,through,through
15,121,0,4,"('the', 'DT')",DT,the,the
15,121,0,5,"('arcade', 'NN')",NN,arcade,arcade
15,121,0,6,"('to', 'TO')",TO,to,to
15,121,0,7,"('avoid', 'VB')",VB,avoid,avoid
15,121,0,8,"('the', 'DT')",DT,the,the
15,121,0,9,"('heat', 'NN')",NN,heat,heat
15,121,0,10,"('of', 'IN')",IN,of,of
15,121,0,11,"('the', 'DT')",DT,the,the
15,121,0,12,"('square', 'NN')",NN,square,square
15,121,0,13,"('.', '.')",.,.,.
15,122,0,0,"('“', 'NN')",NN,“,“
15,122,0,1,"('That', 'DT')",DT,That,that
15,122,0,2,"('Cohn', 'NNP')",NNP,Cohn,cohn
15,122,0,3,"('gets', 'VBZ')",VBZ,gets,gets
15,122,0,4,"('me', 'PRP')",PRP,me,me
15,122,0,5,"(',', ',')",",",",",","
15,122,0,6,"('”', 'NNP')",NNP,”,”
15,122,0,7,"('Bill', 'NNP')",NNP,Bill,bill
15,122,0,8,"('said', 'VBD')",VBD,said,said
15,122,0,9,"('.', '.')",.,.,.
15,122,1,0,"('“', 'NN')",NN,“,“
15,122,1,1,"('He', 'PRP')",PRP,He,he
15,122,1,2,"('’', 'VBZ')",VBZ,’,’
15,122,1,3,"('s', 'JJ')",JJ,s,s
15,122,1,4,"('got', 'VBD')",VBD,got,got
15,122,1,5,"('this', 'DT')",DT,this,this
15,122,1,6,"('Jewish', 'JJ')",JJ,Jewish,jewish
15,122,1,7,"('superiority', 'NN')",NN,superiority,superiority
15,122,1,8,"('so', 'RB')",RB,so,so
15,122,1,9,"('strong', 'JJ')",JJ,strong,strong
15,122,1,10,"('that', 'IN')",IN,that,that
15,122,1,11,"('he', 'PRP')",PRP,he,he
15,122,1,12,"('thinks', 'VBZ')",VBZ,thinks,thinks
15,122,1,13,"('the', 'DT')",DT,the,the
15,122,1,14,"('only', 'JJ')",JJ,only,only
15,122,1,15,"('emotion', 'NN')",NN,emotion,emotion
15,122,1,16,"('he', 'PRP')",PRP,he,he
15,122,1,17,"('’', 'VBZ')",VBZ,’,’
15,122,1,18,"('ll', 'JJ')",JJ,ll,ll
15,122,1,19,"('get', 'VB')",VB,get,get
15,122,1,20,"('out', 'IN')",IN,out,out
15,122,1,21,"('of', 'IN')",IN,of,of
15,122,1,22,"('the', 'DT')",DT,the,the
15,122,1,23,"('fight', 'NN')",NN,fight,fight
15,122,1,24,"('will', 'MD')",MD,will,will
15,122,1,25,"('be', 'VB')",VB,be,be
15,122,1,26,"('being', 'VBG')",VBG,being,being
15,122,1,27,"('bored', 'VBN')",VBN,bored,bored
15,122,1,28,"('.', '.')",.,.,.
15,122,1,29,"('”', 'VB')",VB,”,”
15,123,0,0,"('“', 'NN')",NN,“,“
15,123,0,1,"('We', 'PRP')",PRP,We,we
15,123,0,2,"('’', 'VBP')",VBP,’,’
15,123,0,3,"('ll', 'JJ')",JJ,ll,ll
15,123,0,4,"('watch', 'NN')",NN,watch,watch
15,123,0,5,"('him', 'PRP')",PRP,him,him
15,123,0,6,"('with', 'IN')",IN,with,with
15,123,0,7,"('the', 'DT')",DT,the,the
15,123,0,8,"('glasses', 'NNS')",NNS,glasses,glasses
15,123,0,9,"(',', ',')",",",",",","
15,123,0,10,"('”', 'NN')",NN,”,”
15,123,0,11,"('I', 'PRP')",PRP,I,i
15,123,0,12,"('said', 'VBD')",VBD,said,said
15,123,0,13,"('.', '.')",.,.,.
15,124,0,0,"('“', 'NN')",NN,“,“
15,124,0,1,"('Oh', 'UH')",UH,Oh,oh
15,124,0,2,"(',', ',')",",",",",","
15,124,0,3,"('to', 'TO')",TO,to,to
15,124,0,4,"('hell', 'VB')",VB,hell,hell
15,124,0,5,"('with', 'IN')",IN,with,with
15,124,0,6,"('him', 'PRP')",PRP,him,him
15,124,0,7,"('!', '.')",.,!,!
15,124,0,8,"('”', 'NN')",NN,”,”
15,125,0,0,"('“', 'NN')",NN,“,“
15,125,0,1,"('He', 'PRP')",PRP,He,he
15,125,0,2,"('spends', 'VBZ')",VBZ,spends,spends
15,125,0,3,"('a', 'DT')",DT,a,a
15,125,0,4,"('lot', 'NN')",NN,lot,lot
15,125,0,5,"('of', 'IN')",IN,of,of
15,125,0,6,"('time', 'NN')",NN,time,time
15,125,0,7,"('there', 'RB')",RB,there,there
15,125,0,8,"('.', '.')",.,.,.
15,125,0,9,"('”', 'NN')",NN,”,”
15,126,0,0,"('“', 'NN')",NN,“,“
